nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
cz,40157.0,Směs s více než 50 % jetele nebo vojtěšky (ZNP),Mixture with more than 50% clover or alfalfa (ZNP),3310202030,clover,Mixture with more than 50% clover or alfalfa (ZNP),Mixture with more than 50 % clover or alfalfa (ZNP),Mixture with more than 50 per cent clover or alfalfa (ZNP),1,,,
cz,40161.0,Lupina žlutá,Yellow lupine,3310201090,lupins,Yellow lupine,Lupine yellow,Yellow turnips,0,1,,
cz,40162.0,Sléz krmný,Malva verticillata  L.,3310828000,malva,Forage mallow,Forage mallow,Feeding climb,0,1,,
cz,40164.0,Srha laločnatá,Dactylis glomerata catgrass,3320201030,cocksfoot_catgrass,Lobed sedge,Common hornet,Sheriff's squirrel,0,3,,1
cz,40273.0,Pšenice špalda,Spelt,3310110000,spelt,Spelt wheat,Spelt wheat,Common wheat (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn),0,1,,
cz,40280.0,Konopí - Eletta Campana,Hemp,3310610000,hemp_cannabis,Cannabis - Eletta Campana,Cannabis - Eletta Campana,Cannabis - Eletta Campana,1,,,
cz,40282.0,Konopí - Fibror 79,Hemp,3310610000,hemp_cannabis,Hemp - Fibror 79,Hemp - Fibror 79,Cannabis - Fibror 79,1,,,
cz,40284.0,Trávy čeledi lipnicovité s výjimkou obilnin,Grasses of the Poaceae family excluding cereals,3320201000,poaceae_grasses,"Grasses of the family Meadowsweet, excluding cereals","Grasses of the grass family, excluding cereals",Grass of the family Lepidoptera with the exception of cereals,0,1,,
cz,40287.0,Trávy na semeno,Grass for seeds,3320201000,poaceae_grasses,Grasses for seed,Grasses for seed,Grass for seeds,1,,,
cz,40292.0,Kvìtiny,Flowers,3310800000,flowers_ornamental_plants,Flowers,Quinty,Flowers,0,1,,
cz,40299.0,Konopí - Henola,Hemp,3310610000,hemp_cannabis,Hemp - Henola,Hemp - Henola,Cannabis - Henola,1,,,
cz,40304.0,Směs pro ochranný pás (§ 14 -odst. 3 a-r NV PP),Mixture for protective belt (section 14 - p.m.) 3 a-r NV PP),3390000000,not_known_and_other,Mixture for protective belt (§ 14 -paragraph 3 a-r of the NV PP),Mixture for the buffer zone (§ 14 - paragraph 3 a-r of the NV PP),Mixture for protective belt (section 14 - p.m.) 3 a-r NV PP),1,,,
cz,40305.0,Směsi bílk. plodin (§ 28 a-f NV PP) bez obilovin,Mixtures of protein crops (§ 28 a-f NV PP) without cereals,3310200000,legumes,Mixtures of protein crops (§ 28 a-f NV PP) without cereals,Mixtures of protein crops (§ 28 a-f NV PP) without cereals,Mix of whites. crops (§ 28 a-f NV PP) without cereals,0,1,,
cz,40306.0,Směsi PVN s obilovinami §18 u NV PP (s převahou PVN),Mixtures of protein crops (PVN) with cereals §18 at NV PP (with a predominance of PVN),3310200000,legumes,Mixtures of PVN with cereals §18 at NV PP (with a predominance of PVN),Mixtures of PVN with cereals §18 for NV PP (with a predominance of PVN),Mixtures of PVN with cereals §18 for NV PP (with PVN predominance),1,,,
cz,40307.0,"Směsi PVN s ost. pl § 18 u NV PP (bez obilovin, s převahou PVN)","Mixtures of PVN with other products § 18 at NV PP (without cereals, with a predominance of PVN)",3310200000,legumes,"Mixtures of PVN with other products § 18 at NV PP (without cereals, with a predominance of PVN)","Mixtures of VAT with other crops § 18 for NV PP (without cereals, with a predominance of VAT)","Mixtures of PVN with ost. pl § 18 u NV PP (without cereals, with PVN predominance)",1,,,
cz,40313.0,Konopí - Earlina 8 FC,Cannabis - Earlina 8 FC,3310610000,hemp_cannabis,Cannabis - Earlina 8 FC,Cannabis - Earlina 8 FC,Cannabis - Earlina 8 FC,1,,,
cz,40318.0,Směsky obilovin,Cereal mixtures,3310100000,cereal,Cereal mixtures,Mixtures of cereals,Mixtures of cereals,1,,,
cz,40326.0,Konopí - Futura 83,Hemp,3310610000,hemp_cannabis,Cannabis - Futura 83,Cannabis - Futura 83,Cannabis - Futura 83,1,,,
cz,40359.0,Brambory konzumní rané,Early potatoes,3310300000,potatoes,Early ware potatoes,Early potatoes,Early potatoes,1,,,
cz,40364.0,Paprika koøeninová,Paprika for seasoning,3310716010,bell_pepper_paprika,Spicy paprika,Peppers spicy,Parsnips,0,1,,
cz,40366.0,Pšenice tvrdá jarní,Spring durum hard wheat,3310102002,spring_durum_hard_wheat,Durum spring wheat,Durum wheat,Durum wheat spring,1,,,
cz,40367.0,Pšenice tvrdá ozimá,Hard winter durum wheat,3310102001,winter_durum_hard_wheat,Durum winter wheat,Durum wheat,"Durum wheat, winter",1,,,
cz,406.0,Tykev obecná (s výjimkou tykve olejné),Field Pumpkin (except butternut squash),3310702040,pumpkin_squash_gourd,Gourd (except butternut squash),Common pumpkin (except oil pumpkin),Celeriacs/turnip rooted celeries,0,1,,
cz,407.0,Tykev olejná,Oilseed Pumpkin,3310702040,pumpkin_squash_gourd,Oil gourd,Oil gourd,Gherkins,0,1,,
cz,408.0,Tykev velkoplodá,Cucurbita maxima,3310702040,pumpkin_squash_gourd,Large-fruited gourd,Large-fruited pumpkin,Greater gourd,0,1,,
cz,409.0,Vodnice,Turnip,3310715050,turnips,Turnip,Guides,Turnips,0,1,,
cz,410.0,Zelí čínské,Chinese cabbage Bok choy,3310707020,bok_choy_pak_choi,Chinese cabbage,Chinese cabbage,Chinese cabbage,1,,,
cz,411.0,Zelí hlávkové bílé,Cabbage white,3310707130,white_cabbage,Cabbage white,White cabbage,Chinese cabbages/pe-tsai,0,1,,
cz,412.0,Zelí hlávkové červené,Cabbage red,3310707110,red_cabbage,Cabbage red,Red cabbage,Head cabbage,0,1,,
cz,413.0,Zelí pekingské,Napa cabbage,3310707060,chinese_cabbage,Peking cabbage,Chinese cabbage,Chinese cabbages/pe-tsai,0,1,,
cz,414.0,Cibule zimní (sečka),Welsh onion,3310708050,scallion,Winter onions (chopped),Winter onion (seed),Winter onions (Winter onions),1,,,
cz,416.0,Šalotka,Shallots,3310708060,shallot,Shallot,Shallot,Shallots,1,,,
cz,420.0,Brambory konzumní,Potatoes for consumption,3310300000,potatoes,Table potatoes,Potatoes for consumption,"Potatoes, potable",1,,,
cz,421.0,Brambory sadbové,Seed potatoes,3310300000,potatoes,Seed potatoes,Potato seed,"Potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes, seed potatoes",1,,,
cz,422.0,Směsi s převahou bílk. p. s obilovinami (§ 28 NV PP),Protein-dominated mixtures with cereals (§ 28 NV PP),3310200000,legumes,Mixtures with a predominance of proteins. p. with cereals (§ 28 NV PP),Mixtures predominantly containing protein with cereals (§ 28 NV PP),Mixes with the supremacy of whites. p. with cereals (§ 28 NV PP),1,,,
cz,423.0,Ostatní směsky,Other mixes,3390000000,not_known_and_other,Other mixes,Other mixtures,Other mixtures,1,,,
cz,424.0,Trávy s leguminozami,Grasses with legumes,3320000000,grassland_grass,Grasses with legumes,Grasses with legumes,Grass with legumes,1,,,
cz,425.0,Pastevní směs trav,Pasture mixture of grasses,3320000000,grassland_grass,Pasture mixture of grasses,Pasture grass mixture,Grass grazing mixture,1,,,
cz,426.0,Luční směs trav,Grass meadow mix,3320000000,grassland_grass,Meadow mix of grasses,Meadow grass mixture,Grass meadow mix,1,,,
cz,430.0,Brambory průmyslové,Industrial potatoes,3310300000,potatoes,Industrial potatoes,Industrial potatoes,Industrial potatoes,1,,,
cz,431.0,Jetelotravní směs (s převahou jetelovin),Clover grass mix (clover dominated),3310202030,clover,Clover mix (predominantly clover),Clover grass mixture (predominantly clover),Stealth mixture (with the predominance of Jetelovin),0,1,,
cz,432.0,Luskoobilní směs bez podsevu,Legume mixture without undersowing,3310200000,legumes,Legume mixture without underseeding,Legume mixture without undersowing,Lubricular mixture without undersowing,0,1,,
cz,433.0,Kukuřice (jinde neuvedená),Maize (not elsewhere specified),3310106000,maize_corn_popcorn,Maize (not elsewhere specified),Corn (not elsewhere specified),Maize (not elsewhere specified),1,,,
cz,434.0,Kukuřice na zrno,Grain maize,3310106000,maize_corn_popcorn,Corn on the grain,Grain corn,Grain maize,1,,,
cz,435.0,Okrasné rostliny a trvalky nerozlišené (více druhů),Ornamental plants and perennials n.e.c. (more species),3310800000,flowers_ornamental_plants,"Ornamental plants and perennials, undifferentiated (multiple species)","Ornamental plants and perennials, unspecified (multiple species)",Ornamental plants and perennials n.e.c. (more species),1,,,
cz,436.0,Zelenina brukvovitá (více druhů),Cruciferous vegetables (multiple types),3310707000,brassicaceae_cruciferae,Cruciferous vegetables (multiple types),Cruciferous vegetables (several types),Stem vegetables (more than one species),0,1,,
cz,437.0,Zelenina tykvovitá (více druhů),Squash vegetables (multiple types),3310702040,pumpkin_squash_gourd,Squash vegetables (multiple types),Squash vegetables (several types),Stem vegetables (more than one species),0,1,,
cz,438.0,Zelenina miříkovitá (více druhů),Apiaceae vegetables (multiple types),3310612000,aromatic_medicinal_culinary_plants_spices_herbs,Spiny vegetables (multiple types),Apiaceae (several species),Legume vegetables (more than one species),0,1,,
cz,439.0,Léčivé rostliny (více druhů),Medicinal plants (several species),3310612000,aromatic_medicinal_culinary_plants_spices_herbs,Medicinal plants (several species),Medicinal plants (multiple species),Medicinal plants (more species),1,,,
cz,44.0,Ostropestřec mariánský,Milk thistle,3310612400,marian_thistles,Milk thistle,Milk thistle,Marijuana steed,0,1,,
cz,444.0,Cuketa,Zucchini,3310702060,zucchini_courgette,Zucchini,Zucchini,Guavas,0,1,,
cz,445.0,Salát ledový,Iceberg salad,3310717030,iceberg,Iceberg salad,Iceberg lettuce,Iced salad,1,,,
cz,446.0,Lupina modrá,Lupine blue,3310201090,lupins,Lupine blue,Blue lupine,Lupina blue,1,,,
cz,449.0,Žito trsnaté (lesní),Wild rye (forest),3310103000,rye,Rye (forest),Cereal rye (forest rye),Rye (forest),1,,,
cz,451.0,Úhor bez porostu,Fallow without vegetation,3311100000,fallow_land_not_crop,Eel without vegetation,Fallow land without vegetation,Eel without vegetation,0,1,,
cz,453.0,Ozdobnice obrovská,giant miscanthus,3310617030,miscanthus_silvergrass,Giant ornamental plant,Ornaments huge,Giant ornament,0,2,,1
cz,454.0,Mužák prorostlý,Silphium perfoliatum,3310844000,silphium_rosinweeds,Overgrown man,Manly man,Mandarin,0,3,,1
cz,455.0,Mastňák habešský,Guizotia abyssinica,3310604030,guizotia_abyssinica_nyger,Abyssinian buttercup,Habeas fathead minnow,"Meat of the species Gallus domesticus, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, other than that of the species Gallus domesticus, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces, not cut in pieces",0,3,,1
cz,457.0,Směs trav pro energetické využití,A mixture of grasses for energy use,3320000000,grassland_grass,A mixture of grasses for energy use,Grass mixture for energy use,Grass mix for energy use,1,,,
cz,458.0,Směs krmná (čejka),Feed mixture (lark),3390000000,not_known_and_other,Feed mixture (seagull),Mixed feed (chinook),Blend of feed (chicken),0,1,,
cz,459.0,Směs pro krmný biopás,Mixture for biobelt,3390000000,not_known_and_other,Mixture for organic feed belt,Mixture for feed bioband,Mixture for feed biobands,1,,,
cz,46.0,Pelyněk kozalec (estragon),Tarragon,3310612360,tarragon,Tarragon,Tarragon,Titloin (Estragon),0,1,,
cz,460.0,Směs pro nektarodárný biopás,Mixture for nectar-giving biobelt,3311100000,fallow_land_not_crop,Mixture for nectar-producing biobelt,Mixture for nectarous bioband,Mixture for nectaric biobands,1,,,
cz,461.0,Směs pro opylovače (čejka),mix for pollinators (lapwing),3311100000,fallow_land_not_crop,Pollinator mix (laukia),Mixture for pollinators (chejka),Mixture for pollinators (chicken),1,,,
cz,463.0,Dočasně nezpůsobilá plocha,Temporarily ineligible area,3390000000,not_known_and_other,Temporarily ineligible area,Temporarily ineligible area,Temporarily unfit area,1,,,
cz,464.0,Orná bez plodiny,Arable without a crop,3311100000,fallow_land_not_crop,Arable without a crop,Arable without crop,Eagle-free,0,1,,
cz,465.0,Špenát jarní,Spring spinach,3310717070,spinach,Spring spinach,Spring spinach,Spinach,1,,,
cz,466.0,Tykev pomíchaná,Mixed pumpkin,3310702040,pumpkin_squash_gourd,Mixed pumpkin,Pumpkin scrambled,Turmeric/curcuma,0,1,,
cz,468.0,Vojtěškotravní směs (s převahou jetelovin),Alfalfa mixture (predominantly clovers),3310202030,clover,Alfalfa mixture (predominantly clovers),Alfalfa grass mixture (predominantly clover),Vojtěškorava mixture (with the predominance of Jetelovin),0,1,,
cz,470.0,Tykev muškátová,Pumpkin/squash,3310702040,pumpkin_squash_gourd,Butternut squash,Butternut squash,"Gooseberries (green, red and yellow)",0,1,,
cz,471.0,Trávy pro ochranné pásy,Grasses for buffer strips,3320201000,poaceae_grasses,Grasses for protective belts,Grasses for buffer strips,Grass for safety belts,1,,,
cz,473.0,Směs pro souvrať,Headland mix,3390000000,not_known_and_other,Headland mix,Mixture for the headland,Mixture for convulsion,0,1,,
cz,474.0,Směs pro meziplodiny,Mixture for catch crops,3310000000,arable_crops,Mixture for catch crops,Mixture for intercrops,Mixture for intermediate crops,0,1,,
cz,48.0,Proskurník lékařský,marshmallow,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,Doctor's book,Medicinal horsetail,Cherimoyas,0,3,,1
cz,49.0,Topolovka růžová,common hollyhock,3310899000,other_flowers_ornamental_plants,Poplar pink,Pink poplar,Rose hippopotamus,0,3,,1
cz,5.0,Čekanka průmyslová,Industrial chicory,3310717010,chicory_chicories,Industrial chicory,Industrial chicory,Industrial chicory,1,,,
cz,50.0,Reveň dlanitá,Chinese rhubarb,3310899000,other_flowers_ornamental_plants,Palm rhubarb,Rhubarb,Rhubarb,1,,,
cz,50015.0,Směs pro meziplodiny pro zlepšení struktury půdy,Mixture for catch crops to improve soil structure,3310000000,arable_crops,Mixture for catch crops to improve soil structure,Mixture for intercrops to improve soil structure,Mixture for intermediate crops to improve soil structure,0,1,,
cz,50017.0,Jetelotravní směs (s převahou travin),Clover-grass mix (grass-dominated),3320000000,grassland_grass,Clover grass mixture (with a predominance of grasses),Clover-grass mixture (predominantly grasses),Jet-eating mixture (with grass predominance),0,1,,
cz,50018.0,Směs pro druhově bohaté pokrytí orné půdy,Mixture for species-rich arable land coverage,3310000000,arable_crops,Mixture for species-rich coverage of arable land,Mixture for species-rich coverage of arable land,Mixture for species-rich arable land coverage,0,1,,
cz,50019.0,Oves nahý ozimý,Naked winter oats,3310105001,winter_oats,Naked winter oats,Naked winter oats,"Oat, naked and cold",1,,,
cz,50020.0,Oves pluchatý ozimý,Fluffy winter oats,3310105001,winter_oats,Fluffy winter oats,Winter oats,"Oat, plump, winter",1,,,
cz,50021.0,Pšenice špalda jarní,Spring Spelt,3310110002,spring_spelt,Wheat spelled spring,Spring spelt wheat,Spring wheat,0,1,,
cz,50024.0,Směs pro úhor s porostem,Mixture of Fallow and growth,3311100000,fallow_land_not_crop,Mixture for eel with growth,Mixture for fallow land with vegetation,Blend for Eeiling with Growing,0,3,,1
cz,50025.0,Křen selský jednoletý,Annual horseradish,3310715060,horseradish,Annual horseradish,"Horseradish, annual",Chinese cabbages/pe-tsai,0,1,,
cz,50026.0,Směs bílkovinných plodin (PVN) jednoletých,A mixture of annual protein crops (PVN).,3310200000,legumes,A mixture of annual protein crops (PVN).,Mixture of annual protein crops (PVN),Mixture of protein crops (PVN) of 1-year old,1,,,
cz,50027.0,Směs bílkovinných plodin (PVN) jednoletých s ostatními plodinami do 50 %,Mixture of annual protein crops (PVN) with other crops up to 50%,3310200000,legumes,Mixture of annual protein crops (PVN) with other crops up to 50%,Mixture of annual protein crops (PVN) with other crops up to 50%,Mixture of protein crops (PVN) of 1-year olds with other crops up to 50 per cent,1,,,
cz,50028.0,Směs bílkovinných plodin (PVN) víceletých,Mixture of protein crops (PVN) of perennials,3310200000,legumes,Mixture of protein crops (PVN) of perennials,Mixture of perennial protein crops (PVN),Mixture of multi-annual protein crops (PVN),1,,,
cz,50029.0,Směs bílkovinných plodin (PVN) víceletých s jednoletými plodinami do 50 %,Mixture of protein crops (PVN) perennial with annual crops up to 50%,3310200000,legumes,Mixture of protein crops (PVN) perennial with annual crops up to 50%,Mixture of protein crops (PVN) of perennial and annual crops up to 50%,Mixture of protein crops (PVN) multi-annual with one-year crops up to 50 per cent,1,,,
cz,50030.0,Luskoobilní směs s podsevem PVN,Legume mix with PVN undersowing,3310200000,legumes,Legume mix with PVN underseeding,Legume mixture with undersown PVN,Lubricular mixture with PVN undersow,0,1,,
cz,50031.0,Směs PVN neprodukčních jednoletých,VAT mixture of non-producing annuals,3310000000,arable_crops,VAT mixture of non-producing yearlings,Mixture of non-productive annual PVN,Mixture of non-production one-year PVN,1,,,
cz,50032.0,Směs PVN neprodukčních jednoletých s ost. plodinami do 50 %,A mixture of PVN non-productive annuals with other crops up to 50%,3310000000,arable_crops,A mixture of PVN non-productive annuals with other crops up to 50%,Mixture of non-productive annual crops with other crops up to 50%,A mixture of PVN non-production one-year with osto. crops up to 50 per cent,1,,,
cz,50033.0,Směs PVN neprodukčních víceletých,VAT mixture of non-productive perennials,3310000000,arable_crops,VAT mixture of non-productive perennials,Mixture of non-productive perennial PVN,Mixture of PVN non-production multi-annual,1,,,
cz,50034.0,Směs PVN neprodukčních víceletých s ost. plodinami do 50 %,A mixture of PVN non-productive perennials with other crops up to 50%,3310000000,arable_crops,A mixture of PVN non-productive perennials with other crops up to 50%,Mixture of non-productive perennial crops with other crops up to 50%,Mixture of PVN non-production multi-annual with os. crops up to 50 per cent,1,,,
cz,50035.0,Směs trav s PVN do 50 %,A mixture of grasses with PVN up to 50%,3320000000,grassland_grass,A mixture of grasses with PVN up to 50%,Mixture of grasses with PVN up to 50%,Grass mix with PVN up to 50 per cent,1,,,
cz,50036.0,Vojtěškotravní směs (s převahou travin),Alfalfa grass mixture (with a predominance of grasses),3310202010,alfalfa_lucerne,Alfalfa grass mixture (with a predominance of grasses),Alfalfa grass mixture (predominantly grasses),Vojtěškorava mixture (with grass predominance),0,1,,
cz,50037.0,Směs pro nektarodárný úhor (ekoplatba),Mixture for nectar fallow,3311100000,fallow_land_not_crop,Mixture for nectar-bearing eel (ecopayment),Mixture for nectar-producing fallow land (eco-payment),Mixture for nectar waste (ecoplatation),0,1,,
cz,50038.0,Směs trav s nízkovzrůstající PVN do 10 %,A mixture of grasses with low-growing PVN up to 10%,3311100000,fallow_land_not_crop,A mixture of grasses with low-growing PVN up to 10%,Mixture of grasses with low-growing PVN up to 10%,Grass mix with low-growth PVN up to 10 per cent,1,,,
cz,50040.0,Svazenka shloučená,Phacelia congesta Hook.,3311300000,phacelia,Bundle merged,Bundled together,Bridal-bonded,0,3,,1
cz,50041.0,Sadební materiál lesních dřevin,Forest planting material,3360000000,tree_wood_forest,Planting material of forest trees,Planting material for forest trees,Forest planting material,1,,,
cz,50043.0,Směs pro souvrať (prémiová),Headland Mix (Premium),3390000000,not_known_and_other,Headland Mix (Premium),Mix for headlands (premium),Mixture for convulsion (premium),0,1,,
cz,50044.0,Směs pro erozní pás (prémiová),Mixture for erosion belt (premium),3390000000,not_known_and_other,Erosion Strip Compound (Premium),Mixture for erosion belt (premium),Mixture for erosion belt (premium),1,,,
cz,50045.0,Směs pro dělící pás,Mixture for dividing strip,3390000000,not_known_and_other,Compound for dividing strip,Mixture for dividing belt,Mixture for dividing strip,1,,,
cz,50047.0,Směs pro ozeleněný kolejový řádek (prémiová),Greening Lane Mix (Premium),3390000000,not_known_and_other,Greening Lane Mix (Premium),Mixture for green rail tracks (premium),Mixture for greenened line (premium),0,1,,
cz,50049.0,Brambory prùmyslové,Industrial potatoes,3310300000,potatoes,Industrial potatoes,Industrial potatoes,Industrial potatoes,1,,,
cz,50050.0,Bér italský,Foxtail millet,3310109000,millet,Bér Italian,Italian lira,Bear Italian,0,3,,1
cz,50051.0,Doèasnì nezpùsobilá plocha,Temporarily uncultivated area,3319900000,other_arable_land_crops,Temporarily ineligible area,Temporarily unusable area,Temporarily non-adjustable area,1,,,
cz,50052.0,Úhor pro staré ekologické zemědělství,Fallow for old organic farming,3311100000,fallow_land_not_crop,Eel for old organic farming,Fallow land for old organic farming,Eel for old organic farming,0,3,,1
cz,50053.0,Jetel,Clover,3310202030,clover,Clover,Clover,Celeriacs/turnip rooted celeriacs,0,1,,
cz,50054.0,Jetelotravní smìs (s pøevahou jetelovin),Clover grass mixture (with legume predominance),3310200000,legumes,Clover mix (predominantly clover),Clover grass mixture (predominantly clover),It's a mess (with a predominance of Jetelovine),0,1,,
cz,50055.0,Jeèmen jarní,Spring barley,3310104002,spring_barley,Yemen spring,Spring barley,Yeemen of spring,0,1,,
cz,50056.0,Jeèmen ozimý,Winter barley,3310104001,winter_barley,Yemen winter,Winter barley,Winter barley,0,1,,
cz,50057.0,Ječmen ozimý,Winter barley,3310104001,winter_barley,Winter barley,Winter barley,Winter barley,1,,,
cz,50058.0,Jílek mnohokvìtý,italian ryegrass,3320201050,lolium_ryegrass,St. John's wort,Multiflora ryegrass,Cherimoyas,0,3,Jílek mnohokvětý,3
cz,50059.0,Kmín koøenný,Caraway,3310612110,caraway,Cumin root,Caraway,Caraway,0,1,,
cz,50060.0,Kmín kořenný,Caraway spice,3310612110,caraway,Cumin,Caraway seed,Root and tuber vegetables,0,3,,1
cz,50061.0,Kukuøice (jinde neuvedená),Maize (not elsewhere specified),3310106000,maize_corn_popcorn,Maize (not elsewhere specified),Corn (not elsewhere specified),Kukuøice (not elsewhere specified),0,1,,
cz,50062.0,Lupina (jinde neuvedená),Lupin (not elsewhere specified),3310201090,lupins,Lupine (not elsewhere specified),Lupina (not listed elsewhere),Lupina (not elsewhere specified),1,,,
cz,50063.0,Neurčená plodina,Unspecified crop,3390000000,not_known_and_other,Unspecified crop,Undetermined crop,Undetermined crop,1,,,
cz,50064.0,Ostatní smìsky,Other mixtures,3390000000,not_known_and_other,Other mixtures,Other mixtures,Other ridicules,0,1,,
cz,50065.0,Oves,Oats,3310105000,oats,Oat,Sheep,Oats,0,1,,
cz,50066.0,Peluka jarní,Field pea Spring (Pisum sativum subsp. elatius ),3310201080,peas,Peluka spring,Spring cap,Spring Peluka,0,3,Peluška jarní,3
cz,50067.0,Peluška jarní,Field pea Spring (Pisum sativum subsp. elatius ),3310201080,peas,Spring teddy bear,Spring fluff,Land cress,0,3,,1
cz,50068.0,Pšenice jarní,Spring wheat,3310101002,spring_common_soft_wheat,Spring wheat,Spring wheat,Spring wheat,1,,,
cz,50069.0,Pšenice ozimá,Winter wheat,3310101001,winter_common_soft_wheat,Wheat is wintering,Winter wheat,Winter wheat,1,,,
cz,50070.0,Pšenice špalda,Spelt wheat,3310110000,spelt,Spelt wheat,Spelt wheat,Common wheat (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn) (corn),0,1,,
cz,50071.0,Pšenice jarní,Spring wheat,3310101002,spring_common_soft_wheat,Spring wheat,Spring wheat,Spring wheat,1,,,
cz,50072.0,Pšenice ozimá,Winter wheat,3310101001,winter_common_soft_wheat,Wheat is wintering,Winter wheat,Winter wheat,1,,,
cz,50073.0,Sluneènice roèní,Annual sunflowers,3310604020,sunflower,Annual sunflower,Annual sunflower,Sunflowers of the year,1,,,
cz,50074.0,Smìsi PVN s obilovinami §18 u NV PP (s pøevahou PVN),Mixes VAT with cereals §18 in NV PP (with VAT rate),3310200000,legumes,Mixture of VAT with cereals §18 at NV PP (with a predominance of VAT),Mixtures of PVN with cereals §18 of NV PP (with a predominance of PVN),PHP mixture with cereals §18 u NV PP (with the strength of PVN),1,,,
cz,50075.0,Smìsi s pøevahou bílk. p. s obilovinami (§ 28 NV PP),Mixtures with a predominance of protein with cereals (§ 28 NV PP),3310200000,legumes,Mixtures with a predominance of proteins. p. with cereals (§ 28 NV PP),"Mixtures with a predominance of protein, e.g., with cereals (§ 28 NV PP)",It's ridiculous of white. p. with cereals (§ 28 NV PP),0,1,,
cz,50076.0,Smìsky obilovin,Cereal mixtures,3310100000,cereal,Cereal mixtures,Cereal mixes,Cereal laughing stock,0,1,,
cz,50077.0,Svazenka vratièolistá,Lacy phacelia,3311300000,phacelia,Bunch of leaves,Capsella bursa-pastoris,Red-necked brigade,0,3,Svazenka vratičolistá,3
cz,50078.0,Trávy èeledi lipnicovité s výjimkou obilnin,"Grasses of the Poaceae family, excluding cereals.",3320201000,poaceae_grasses,"Grasses of the ryegrass family, with the exception of cereals","Grasses of the Poaceae family, except cereals",Lepidoptera grass other than cereals,0,1,,
cz,50079.0,Unknown,Unknown,3390000000,not_known_and_other,Unknown,Unknown,Unknown,1,,,
cz,50080.0,Vojtìka,alfalfa,3310202010,alfalfa_lucerne,Vojtića,Vojtika,Vojtě ška,0,3,Vojtěška,3
cz,50081.0,Vojtěška,alfalfa,3310202010,alfalfa_lucerne,Lucerne,Alfalfa,Lucerne,1,,,
cz,50082.0,Zelí hlávkové,Head cabbage,3310707000,brassicaceae_cruciferae,Cabbage heads,Cabbage,Head cabbage,0,1,,
cz,50083.0,Žito ozimé,Winter cereal,3310198001,winter_unspecified_cereals,Winter rye,Winter wheat,Rye,0,1,,
cz,50084.0,Øepka jarní,Spring rape,3310604012,spring_rapeseed_rape,Spring corn,Spring onion,Spring Øepka,0,1,,
cz,50085.0,Øepka ozimá,Winter rape,3310604011,winter_rapeseed_rape,Øepka winters,Winter rapeseed,Winter Øepka,0,1,,
cz,50086.0,Hrách (jinde neuvedený),Pea (not mentioned elsewhere),3310201080,peas,Peas (not elsewhere specified),Peas (not mentioned elsewhere),Peas (not elsewhere specified),1,,,
cz,522.0,Směs pro erozní pás,Mixture for erosion belt,3390000000,not_known_and_other,Erosion strip compound,Mixture for erosion belt,Mixture for erosion belt,1,,,
cz,524.0,Batáty,Sweet potatoes,3310400000,sweet_potatoes,Sweet potatoes,Batáty,Sweet potatoes,0,1,,
cz,527.0,Dobromysl obecná,oregano,3310612260,oregano,Common sedge,Common St. John's wort,Common divinity,0,3,,1
cz,529.0,Hrachor,Lathyrus,3310201080,peas,Peas,Hrachor,Peas (with pods),0,1,,
cz,53.0,Řepík lékařský,common agrimony,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,Rapeseed,Agrimony,"Peppercorn (black, green and white)",0,3,,1
cz,530.0,Chmel sadba,Hops seedling,3310602000,hops,Hops seedling,Hop planting,Hops for sowing,1,,,
