nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
dk,284.0,"Græs med vikke og andre bælgplanter, under 50 % bælgpl.",Grass with vetches and other legumes less than 50% legumes,3320200000,temporary_grassland,"Grass with vetch and other leguminous plants, less than 50% legume.","Grassland with vetch and other legumes, less than 50% legumes","Grass with weeds and other legumes, less than 50 per cent podpl.",0,1,,
dk,285.0,"Græs og kløvergræs uden norm, over 50 % kløver (omdrift)",Grass and clover grass without norm over 50% clover (rotation),3310202030,clover,"Grass and clover grass without norm, more than 50% clover (rotation)","Grass and clover grass without a standard, over 50% clover (rotation)","Grass and clover grass without standard, more than 50% clover (rotation)",1,,,
dk,286.0,"Permanent græs og kløvergræs uden norm, over 50 % kløver",Permanent grass and clover grass without norm over 50% clover,3310202030,clover,"Permanent grass and clover grass without norm, over 50% clover","Permanent grass and clover grass without a standard, containing more than 50% clover","Permanent grass and clover grass without standard, more than 50% clover",1,,,
dk,287.0,"Græs til udegrise, permanent",Grass for outdoor pigs permanent,3320100000,permanent_grassland,"Grass for outdoor pigs, permanent","Grass for outdoor pigs, permanent","Grass for pork, permanent",1,,,
dk,300.0,Unknown,unknown,3390000000,not_known_and_other,Unknown,Unknown,Unknown,1,,,
dk,305.0,"Permanent græs, uden udbetaling af økologi-tilskud",Permanent grass without payment of ecological subsidies,3320100000,permanent_grassland,"Permanent grass, without payment of organic subsidy","Permanent grassland, without organic subsidies","Permanent grass, without payment of ecological subsidies",1,,,
dk,306.0,"Græs i omdrift, uden udbetaling af økologi-tilskud",Grass in rotation without payment of organic subsidies,3320201000,poaceae_grasses,"Grass in rotation, without payment of organic subsidy","Grass in rotation, without organic subsidies","Yield grass, without payment of ecological subsidies",0,1,,
dk,308.0,MFO-Slåningsbrak,MFO-Mowning fallow,3311100000,fallow_land_not_crop,MFO-Slåningsbrak,MFO Fallow Land,MFO-Slancing Brackets,0,3,,1
dk,309.0,Udyrket areal ved vandboring,Uncultivated area next to water boreholes,3390000000,not_known_and_other,Uncultivated area by water drilling,Uncultivated land near a water well,Uncultivated surface area for water drilling,1,,,
dk,310.0,Udyrkede landbrugsarealer,Uncultivated agricultural areas,3310000000,arable_crops,Uncultivated agricultural land,Uncultivated agricultural land,Uncultivated agricultural land,1,,,
dk,311.0,Skovrejsning på tidl. landbrugsjord 1,Forest establisment on formerly farmland 1,3360100000,afforestation_reforestation,Afforestation on former agricultural land 1,Afforestation on former farmland 1,Afforestation of the past. agricultural land 1,1,,,
dk,312.0,20-årig udtagning,20-year set aside,3370000000,unmaintained,20-year withdrawal,20-year-old selected,20-year set-aside,0,1,,
dk,313.0,20-årig udtagning af agerjord med frivillig skovrejsning,20-year set-aside of arable land with voluntary afforestation,3360100000,afforestation_reforestation,20-year removal of arable land with voluntary afforestation,20-year conversion of farmland to forest through voluntary afforestation,20-year set-aside of arable land with voluntary afforestation,1,,,
dk,314.0,20-årig udtagning med tilsagn om skovrejsning fra NST,20-year set-aside with afforestation commitment from NST,3360100000,afforestation_reforestation,20-year extraction with commitment to afforestation from NST,20-year land set-aside with a commitment to afforestation from NST,20-year set-aside with commitment to afforestation from the NST,1,,,
dk,315.0,Miljøgræs brugt som udtagning,Environmental grass used as set-aside,3320000000,grassland_grass,Environmental grass used as extraction,Environmental grass used as a buffer zone,Environmental grass used as set-aside,1,,,
dk,316.0,Vådområder eller lavbundsjorde med udtagning,Wetlands or low-lying soils with set-aside,3390000000,not_known_and_other,Wetlands or low-lying soils with extraction,Wetlands or low-lying lands subject to extraction,Wetlands or low bottom soils with set-aside,1,,,
dk,317.0,Vådområder brugt som udtagning,Wetlands used as set-aside,3390000000,not_known_and_other,Wetlands used as abstraction,Wetlands used for extraction,Wetlands used as set-aside,1,,,
dk,318.0,"MVJ ej udtagning, ej landbrugsjord","MVJ no set-aside, non-agricultural land",3390000000,not_known_and_other,"MVJ no extraction, not agricultural land","MVJ: not designated for development, not agricultural land","MVJ not set aside, not agricultural land",1,,,
dk,319.0,"MVJ udtagning, ej landbrugsjord","MVJ set-aside, non-agricultural land",3390000000,not_known_and_other,"MVJ extraction, not agricultural land","MVJ extraction, non-agricultural land",MVJ set-aside other than agricultural land,1,,,
dk,320.0,Braklagte randzoner,"Fallow land, edge zones",3311100000,fallow_land_not_crop,Fallen marginal zones,Defendant Randzoner,Set-aside peripheral zones,0,1,,
dk,321.0,"Miljøtiltag, ej landbrugsarealer",Environmental measures not agricultural land,3390000000,not_known_and_other,"Environmental measures, not agricultural areas","Environmental measures, excluding agricultural land",Environmental measures other than agricultural land,1,,,
dk,322.0,"Minivådområder, projekttilsagn",Mini-wetlands with project scheme,3390000000,not_known_and_other,"Mini-wetlands, project commitments","Small wetlands, project commitments","Small areas, project commitments",0,1,,
dk,323.0,MFO-udyrket areal ved vandboring,EFA-Uncultivated area next to water boreholes,3390000000,not_known_and_other,MFO uncultivated area by water drilling,Uncultivated land near a water well,MFO uncultivated water-borrowing area,1,,,
dk,324.0,Blomsterbrak,Fallow with flowers,3311100000,fallow_land_not_crop,Flower fallow,Flowering fallow,Flowering brassica,0,1,,
dk,325.0,MFO-Blomsterbrak,EFA-fallow with flowers,3311100000,fallow_land_not_crop,MFO-Flower fallow,MFO Flower Bed,MFO Flower Bracket,0,1,,
dk,326.0,"Ej landbrug, MSO, omlagt fra permanent græs",Environmental sensitive permanent grassland converted into non-agricultural area,3390000000,not_known_and_other,"Non-farming, MSO, converted from permanent grass","Non-agricultural land, MSO, converted from permanent grassland","No farming, MSO, converted from permanent grass",1,,,
dk,327.0,"Markbræmme, på omdrift, sommerslåning","Field strip, rotational, summer mowing",3390000000,not_known_and_other,"Field edge, on rotation, summer mowing","Field margin, on rotation, summer mowing","Markbæmme, on rotation, summer sling",0,1,,
dk,328.0,"Markbræmme, på omdrift, med blomsterblanding","Field strip, rotational, with flower mix",3310800000,flowers_ornamental_plants,"Field border, on rotation, with flower mix","Field margin, on rotation, with a mix of flowers","Turntables, with flower mix",0,1,,
dk,329.0,"MFO-bræmme, miljøtilsagn",EFA-field margins with environmental scheme,3390000000,not_known_and_other,"MFO border, environmental commitment","MFO border, environmental commitment","MFO boards, environmental commitments",0,1,,
dk,334.0,"Markbræmme, på omdrift, forårsslåning","Field strip, rotational, spring mowing",3390000000,not_known_and_other,"Field harrow, on rotation, spring mowing","Field margin, on rotation, spring mowing","Markbæmme, on rotation, spring mowing",0,1,,
dk,335.0,"MFO-bræmme, permanent græs, forårsslåning",EFA edge permanent grass spring mowing,3320100000,permanent_grassland,"MFO border, permanent grass, spring mowing","MFO buffer strip, permanent grass, spring mowing","MFO strips, permanent grass, spring mowing",1,,,
dk,336.0,"MFO-bræmme, permanent græs, sommerslåning",EFA edge permanent grass summer mowing,3320100000,permanent_grassland,"MFO border, permanent grass, summer mowing","MFO strip, permanent grass, summer mowing","MFO strips, permanent grass, summer mowing",1,,,
dk,337.0,"MFO-bræmme, permanent græs, miljøtilsagn","MFO-edge, permanent grass, environmental commitment",3320100000,permanent_grassland,"MFO curb, permanent grass, environmental commitment","MFO buffer strip, permanent grassland, environmental commitment","MFO strips, permanent grass, environmental commitments",1,,,
dk,338.0,"Brak, forårsslåning",Fallow spring mowing,3311100000,fallow_land_not_crop,"Fallow, spring mowing","Fallow land, spring mowing","Brackets, spring slings",0,1,,
dk,339.0,"MFO-brak, forårsslåning",EFA fallow spring mowing,3311100000,fallow_land_not_crop,"MFO fallow, spring mowing","MFO fallow, spring mowing","MFO set-aside, spring sling",0,1,,
dk,340.0,Randzoneordning uden udtagning,Marginal zone scheme without set-aside,3390000000,not_known_and_other,Marginal zone scheme without withdrawal,Buffer zone scheme without set-aside,Random Zone Scheme without set-aside,0,1,,
dk,341.0,Randzoneordning  med udtagning,Marginal zone scheme with set-aside,3390000000,not_known_and_other,Marginal zone scheme with withdrawal,Buffer zone scheme with set-aside,Randzone set-aside scheme,0,1,,
dk,342.0,Bestøverbrak,Pollen fallow,3311100000,fallow_land_not_crop,Pollinator fallow,Pollinator Break,Furnace pits,0,1,,
dk,343.0,MFO-bestøverbrak,EFA-fallow for melliferous plants,3311100000,fallow_land_not_crop,MFO pollinator fallow,MFO pollinator break,MFO pollinator brackish,0,1,,
dk,344.0,"Brak langs vandløb og søer, forårsslåning (alternativ til efterafgrøder)","Fallow land along streams and lakes, summer mowing (alternative to catch crops)",3311100000,fallow_land_not_crop,"Fallow land along streams and lakes, spring mowing (alternative to fallow crops)","Fallow land along streams and lakes, spring mowing (an alternative to cover crops)","Fallow along watercourses and lakes, spring logging (alternative to catch crops)",1,,,
dk,345.0,"Brak langs vandløb og søer, sommerslåning (alternativ til efterafgrøder)","Fallow land along streams and lakes, summer mowing (alternative to catch crops)",3311100000,fallow_land_not_crop,"Fallow land along streams and lakes, summer mowing (alternative to fallow crops)","Fallow land along streams and lakes, summer mowing (an alternative to cover crops)","Brackets along watercourses and lakes, summer slings (alternative to catch crops)",0,1,,
dk,346.0,"Brak, sommerslåning (til målrettet kvælstofregulering)","Fallow land, summer mowing (for targeted nitrogen regulation)",3311100000,fallow_land_not_crop,"Fallow, summer mowing (for targeted nitrogen regulation)","Fallow, summer mowing (for targeted nitrogen management)","Brackets, summer slings (targeted nitrogen regulation)",0,1,,
dk,347.0,"Brak, forårsslåning (til målrettet kvælstofregulering)","Fallow land, spring mowing (for targeted nitrogen regulation)",3311100000,fallow_land_not_crop,"Fallow, spring mowing (for targeted nitrogen regulation)","Fallow, spring mowing (for targeted nitrogen management)","Brackets, spring slings (targeted nitrogen regulation)",0,1,,
dk,348.0,"Brak langs vandløb og søer, forårsslåning (til målrettet kvælstofregulering)","Fallow land along streams and lakes, summer mowing (for targeted nitrogen regulation)",3311100000,fallow_land_not_crop,"Fallows along streams and lakes, spring mowing (for targeted nitrogen regulation)",Fallow land along watercourses and lakes; spring mowing (for targeted nitrogen management),"Brackets along watercourses and lakes, spring slings (targeted nitrogen regulation)",0,1,,
dk,349.0,"Brak langs vandløb og søer, sommerslåning (til målrettet kvælstofregulering)","Fallow land along streams and lakes, summer mowing (for targeted nitrogen regulation)",3311100000,fallow_land_not_crop,"Fallow land along streams and lakes, summer mowing (for targeted nitrogen regulation)",Fallow land along watercourses and lakes; summer mowing (for targeted nitrogen management),"Brackets along watercourses and lakes, summer slings (targeted nitrogen regulation)",0,1,,
dk,350.0,Miljøgræs med N-kvote,Environmental grass with N quota,3320000000,grassland_grass,Environmental grass with N quota,Environmental grass with an N quota,Environmental grass with N quota,1,,,
dk,360.0,Vildtafgrøder,Wildlife crops,3319900000,other_arable_land_crops,Game crops,Game crops,Wild crops,1,,,
dk,361.0,Ikke støtteberettiget landbrugsareal,Farmland not warranted for subsidies,3310000000,arable_crops,Agricultural land not eligible for support,Agricultural land not eligible for support,Not eligible agricultural area,1,,,
dk,400.0,Asieagurker,Gherkin,3310702010,cucumber_pickle,Asian cucumbers,Asian cucumbers,Gherkins,0,1,,
dk,401.0,Asparges,Asparagus,3310706000,asparagus,Asparagus,Asparagus,Beans (without pods),0,1,,
dk,402.0,Bladselleri,Celery leaves,3310711020,leaf_celery,Celery leaf,Celery,Celery,1,,,
dk,403.0,Blomkål,Cauliflower,3310707050,cauliflower,Cauliflower,Cauliflower,Cauliflower,1,,,
dk,404.0,Broccoli,Broccoli,3310707030,broccoli,Broccoli,Broccoli,Broccoli,1,,,
dk,405.0,"Courgette, squash",Courgette squash,3310702060,zucchini_courgette,"Zucchini, squash","Zucchini, squash","Courgettes, squash",1,,,
dk,406.0,Grønkål,Kale,3310707090,kale,Kale,Kale,Kale,1,,,
dk,407.0,Gulerod,Carrot,3310715020,carrots_daucus,Carrot,Carrot,Carrot,1,,,
dk,408.0,Hvidkål,White cabbage,3310707130,white_cabbage,White cabbage,White cabbage,White cabbages,1,,,
dk,409.0,Kinakål,Chinese cabbage,3310707060,chinese_cabbage,Chinese cabbage,Chinese cabbage,Chinese cabbage,1,,,
dk,410.0,Knoldselleri,Celeriac,3310711010,celeriac,Celery,Celeriac,Celeriac,0,1,,
dk,411.0,Løg,Onion,3310708040,onions,Onion,Onions,sweet peppers/bell peppers (bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell peppers/bell,0,1,,
dk,412.0,Pastinak,Parsnip,3310715030,parsnips,Parsnip,Parsnip,Parsnips,1,,,
dk,413.0,Rodpersille,Parsley root,3310612270,parsley,Root parsley,Parsley root,Root parsley,1,,,
dk,415.0,Porre,Leek,3310708030,leek,Leek,Place,Leek,0,1,,
dk,416.0,Rosenkål,Brussel sprouts,3310707040,brussels_sprouts,Brussels sprouts,Brussels sprouts,Brussels sprouts,1,,,
dk,417.0,Rødbede,Beetroot,3310719020,mangelwurzel_beets,Beetroot,Beetroot,Beetroot,1,,,
dk,418.0,Rødkål,Red cabbage,3310707110,red_cabbage,Red cabbage,Red cabbage,Red cabbage,1,,,
dk,420.0,Salat (friland),Salad (outdoor),3310717000,salads_lettuce_leaf_vegetables,Salad (free range),Lettuce (grown outdoors),Lettuce (open air),1,,,
dk,421.0,"Savoykål, spidskål",Savoy cabbage oxheart cabbag,3310707120,savoy_cabbage,"Savoy cabbage, scallions","Savoy cabbage, pointed cabbage","Savoy cabbage, cauliflower",0,1,,
dk,422.0,Spinat,Spinach,3310717070,spinach,Spinach,Spinach,Spinach,1,,,
dk,423.0,Sukkermajs,Sweet corn,3310106000,maize_corn_popcorn,Sweet corn,Sweet corn,Sweet corn,1,,,
dk,424.0,"Ærter, konsum",Peas consumption,3310201080,peas,"Peas, edible","Peas, for human consumption","Peas, human consumption",1,,,
dk,426.0,"Bønner, andre","Beans, other.",3310201010,beans,"Beans, others","Beans, other","Beans, other",1,,,
dk,429.0,"Jordskokker, konsum",Jerusalem artichokes comsumption,3310705000,topinambur_jerusalem_artichoke,"Jerusalem artichokes, edible","Jerusalem artichokes, for consumption","Jerusalem artichokes, human consumption",1,,,
dk,430.0,Bladpersille,Parsley,3310612270,parsley,Leaf parsley,Flat-leaf parsley,Leafy parsley,1,,,
dk,431.0,Purløg,Chives,3310708010,chives,Chives,Chives,Chives,1,,,
dk,432.0,"Krydderurter, støtteberettigede","Herbs, eligible",3310612000,aromatic_medicinal_culinary_plants_spices_herbs,"Herbs, eligible","Herbs, eligible for support",Herbs eligible for aid,1,,,
dk,433.0,"Krydderurter, andre","Herbs, other",3310612000,aromatic_medicinal_culinary_plants_spices_herbs,"Herbs, others","Herbs, other","Herbs, others",1,,,
dk,434.0,"Grøntsager, andre (friland)",Vegetables other (outdoor),3310700000,fresh_vegetables,"Vegetables, other (free range)","Vegetables, other (open-field)","Vegetables, other (open air)",1,,,
dk,440.0,Solhat,Rudbeckia,3310838000,rudbeckia,Sun hat,Sun hat,Solhat,0,1,,
dk,448.0,"Medicinpl., en- og toårige.",Medicinal plants annual and biennial,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,"Medicinpl., one- and two-year-olds.","Pharmacy program, one- and two-year programs.","Medicine, one- and two-year-olds.",1,,,
dk,449.0,"Medicinpl., stauder og vedplanter","Medicinal plants, perennials, and woody plants.",3310612000,aromatic_medicinal_culinary_plants_spices_herbs,"Medicinal plants, perennials and woody plants","Medicinal plants, perennials, and woody plants","Medications, perennials and implants",1,,,
dk,450.0,"Grøntsager, andre","Vegetables, other",3310700000,fresh_vegetables,"Vegetables, others","Vegetables, other","Vegetables, other",1,,,
dk,452.0,Unknown,unknown,3390000000,not_known_and_other,Unknown,Unknown,Unknown,1,,,
dk,482.0,Skovlandbrug med permanent græs,Agriculture forestry with permanent grass,3360000000,tree_wood_forest,Forestry with permanent grass,Forestry with permanent grassland,Forest farms with permanent grass,1,,,
dk,483.0,Skovlandbrug med græs i omdrift,Agriculture forestry with grass in rotation,3360000000,tree_wood_forest,Forestry with grass in rotation,Forestry with grass in rotation,Crop rotational forest farming,1,,,
dk,484.0,Skovlandbrug med omdriftsafgrøder,Agriculture forestry with rotational crops,3360000000,tree_wood_forest,Forestry with rotational crops,Forestry with rotation crops,Forests with rotational crops,1,,,
dk,485.0,Skovlandbrug med permanente afgrøder,Agriculture forestry with permanent crops,3360000000,tree_wood_forest,Forestry with permanent crops,Forestry with permanent crops,Forest farms with permanent crops,1,,,
dk,486.0,Hønsegård uden plantedække,Henyard with bare soil,3390000000,not_known_and_other,Chicken coop without plant cover,Chicken coop without ground cover,Chicken farm without plant cover,1,,,
dk,487.0,"Skovlandbrug, ikke støtteberettiget","Agriculture forestry, not eligible for support",3360000000,tree_wood_forest,"Forestry, not eligible for support","Forestry, not eligible for support",Forest farming not eligible,1,,,
dk,488.0,"Hønsegård, permanent græs",Henyard permanent grass,3320100000,permanent_grassland,"Chicken coop, permanent grass","Chicken coop, permanent pasture","Chicken farm, permanent grass",1,,,
dk,489.0,Havtorn,Sea buckthorn,3330208000,hippophae_sea_buckthorns_seaberry,Sea buckthorn,Sea buckthorn,Sea buckthorn,1,,,
dk,490.0,"Hassel, træ (Corylus avellana)","Hazel, tree (Corylus avellana)",3330302000,hazelnuts_hazel,"Hazel, tree (Corylus avellana)","Hazel, tree (Corylus avellana)","Hassel, wood (Corylus avellana)",1,,,
dk,491.0,Storfrugtet tranebær,Large-fruited cranberry,3330204020,cranberry,Large-fruited cranberry,Large-fruited cranberry,"Currants (black, red and white)",0,1,,
dk,493.0,Surbær,Black chokeberry,3330201000,aronia_chokeberries,Sour berries,On-the-go,"Currants (black, red and white)",0,3,,1
dk,494.0,Japan kvæde,Japan quince,3330115000,quinces,Japanese quince,Japanese quince,Japan Quake,0,1,,
dk,495.0,Morbær,Mulberry,3330299000,other_berries_berry_species,Mulberry,Mulberry,Mulberries,1,,,
dk,496.0,"Medicinpl., vedplanter","Medicinal plants, cultivated plants.",3310612000,aromatic_medicinal_culinary_plants_spices_herbs,"Medicinal plants, woody plants","Medicinal plants, woody plants","Medicinal product subject to medical prescription, implants",0,1,,
dk,497.0,"Planteskolekulturer, vedplanter, til videresalg",Nursery cultivation arboreal plants for sale,3330700000,nurseries_nursery,"Nursery cultures, woody plants, for resale","Nursery stock, firewood, for resale","Vegetable seedlings, seedlings, for resale",0,1,,
dk,498.0,"Containerplads 4, vedplanter","Container space 4, woody plants",3360000000,tree_wood_forest,"Container space 4, trees","Container Area 4, Shrubs","Container space 4, seedlings",0,1,,
dk,499.0,"Lukket system 3, vedplanter","Closed system 3, woody plants",3360000000,tree_wood_forest,"Closed system 3, wood plants","Closed system 3, woody plants","Closed system 3, seedlings",0,1,,
dk,500.0,Buske og træer,Shrubs and trees,3360000000,tree_wood_forest,Shrubs and trees,Shrubs and trees,shrubs and trees,1,,,
dk,501.0,Stauder,Perennial,3330000000,permanent_crops_perennial,Perennials,Perennials,Perennials,1,,,
dk,502.0,Blomsterløg,Flower bulbs,3310800000,flowers_ornamental_plants,Flower bulbs,Flower bulbs,Flower bulbs,1,,,
dk,503.0,En- og to-årige planter,Annual and biennial plants,3310000000,arable_crops,One- and two-year plants,One- and two-year-old plants,One- and two-year-old plants,1,,,
dk,504.0,"Solbær, stiklingeopformering",Blackcurrant multiplication by cutting,3330206010,blackcurrant_cassis,"Currant, cuttings propagation","Blackcurrants, propagation by cuttings","Currants, gherkins, propagating material",0,1,,
dk,505.0,"Ribs, stiklingeopformering","Currants, cutting propagation",3330206000,ribes,"Currant, cuttings propagation","Ribs, propagation by cuttings","Ribs, cuttings and cuttings",0,1,,
dk,506.0,"Stikkelsbær, stiklingeopformering",Gooseberries multiplication by cutting,3330206030,gooseberry_gooseberries,"Gooseberry, cuttings propagation","Gooseberries, propagation by cuttings","Gooseberries, gherkins, propagating material",0,1,,
dk,507.0,"Hindbær, stiklingeopformering",Raspberries multiplication by cutting,3330202020,raspberry_raspberries,"Raspberries, cuttings propagation","Raspberries, propagation by cuttings","Raspberries, gherkins, propagating material",0,1,,
dk,508.0,"Tyttebær, tranebær o","lingonberry, Cranberry",3330204000,vaccinium,"Cranberries, cranberries etc","Lingonberries, cranberries, and",Cranberries o,0,1,,
dk,509.0,Trækvæde,Quince,3330115000,quinces,Traction wetness,Wooden board,Traction weeds,0,3,,1
dk,510.0,Melon.,melon,3310702030,melon,Melon.,Melon.,Melon.,1,,,
dk,511.0,Græskar.,Pumpkin.,3310702040,pumpkin_squash_gourd,Pumpkin.,Pumpkin.,Pumpkins.,1,,,
dk,512.0,Rabarber,Rhubarb,3310709000,rhubarb,Rhubarb,Rhubarb,Rhubarb,1,,,
dk,513.0,Jordbær,Strawberry,3310701000,strawberries,Strawberry,Strawberries,Strawberries,1,,,
dk,514.0,Solbær,Blackcurrant,3330206010,blackcurrant_cassis,Currant,Blackcurrant,"Currants (black, red and white)",0,1,,
dk,515.0,Ribs,Red currant,3330206020,redcurrant,Currants,Ribs,Ribs,0,1,,
dk,516.0,Stikkelsbær,Gooseberry,3330206030,gooseberry_gooseberries,Gooseberry,Gooseberries,Gooseberries,1,,,
dk,517.0,Brombær,Blackberry,3330202010,blackberry,Blackberry,Blackberries,Blackberries,1,,,
dk,518.0,Hindbær,Raspberry,3330202020,raspberry_raspberries,Raspberry,Raspberries,Raspberries,1,,,
dk,519.0,Blåbær,Blueberry,3330204010,blueberry,Blueberry,Blueberries,Blueberries,1,,,
dk,520.0,Surkirsebær uden undervækst af græs,Sour cherry without undergrowth of grass,3330104000,cherry_cherries,Sour cherries without undergrowth of grass,Sour cherries without grass undergrowth,Sour cherries without undergrowth of grass,1,,,
dk,521.0,Surkirsebær med undervækst af græs,Sour cherry with undergrowth of grass,3330104000,cherry_cherries,Sour cherries with undergrowth of grass,Sour cherries with grass growing beneath them,Sour cherries with grass undergrowth,1,,,
dk,522.0,"Blomme, uden undervækst",Plum without undergrowth,3330113000,plums,"Plum, without undergrowth","Plum, without undergrowth","Plum, not undergrowth",1,,,
dk,523.0,Blomme med undervækst af græs,Plum with undergrowth of grass,3330113000,plums,Plum with undergrowth of grass,Plum tree with undersown grass,Plum with grass undergrowth,1,,,
dk,524.0,Sødkirsebær uden undervækst af græs,Sweet cherry without undergrowth of grass,3330104000,cherry_cherries,Sweet cherries without undergrowth of grass,Sweet cherries without grass undergrowth,Sweet cherries without undergrowth of grass,1,,,
dk,525.0,Sødkirsebær med undervækst af græs,Sweet cherry with undergrowth of grass,3330104000,cherry_cherries,Sweet cherry with undergrowth of grass,Sweet cherries with grass growing beneath them,Sweet cherries with grass undergrowth,1,,,
dk,526.0,Hyld,Elder,3330804000,elder_elderberry,Shelf,Elderberry,Elder,0,1,,
dk,527.0,Hassel (Corylus maxima),Hazel (Corylus maxima),3330302000,hazelnuts_hazel,Hazel (Corylus maxima),Hazel (Corylus maxima),Hassel (Corylusmaxima),0,1,,
dk,528.0,Æbler,Apples,3330102000,apples,Apples,Apples,Apples,1,,,
dk,529.0,Pærer,Pear,3330112000,pears,Bulbs,Light bulbs,Pears,0,3,Same word as bulbs,1
dk,530.0,Vindruer,Grapes,3330600000,vineyards_wine_vine_rebland_grapes,Grapes,Grapes,Grapes,1,,,
dk,531.0,Anden træfrugt,Other tree fruit,3330100000,orchards_fruits,Other tree fruit,Other tree fruits,Other tree fruit,1,,,
dk,532.0,Anden buskfrugt.,Other shrub fruit,3330800000,shrubberries_shrubs,Other bush fruit.,Other berry fruits.,Other shrubs.,1,,,
dk,533.0,Rønnebær,Rowanberries,3330213000,rowan_rowanberries,Rowan berries,Rowan berries,"Currants (black, red and white)",0,1,,
dk,534.0,Hyben,Rose hip,3310837000,roses,The rose hip,Rose hips,Rose hips,1,,,
dk,535.0,Bærmispel,Amelanchier,3330101000,amelanchier_serviceberry,Berry medlar,Serviceberry,Celeriacs/turnip rooted celeries,0,3,,1
dk,536.0,Spisedruer,Food grape,3330600000,vineyards_wine_vine_rebland_grapes,Table grapes,Table grapes,Table grapes,1,,,
dk,537.0,Valnød (almindelig),Walnut common,3330306000,walnuts,Walnut (regular),Walnut (common),Walnut (common),1,,,
dk,538.0,Kastanje (ægte),Chestnut sweet,3330305000,sweet_chestnuts,Chestnut (real),Chestnut (true),Chestnut (true),1,,,
dk,539.0,Blandet støtteberettiget frugt,Mixed eligible fruit,3330100000,orchards_fruits,Mixed eligible fruit,Mixed eligible fruit,Mixed eligible fruit,1,,,
dk,540.0,Tomater,Tomatoes,3310714000,tomato,Tomatoes,Tomatoes,Tomatoes,1,,,
dk,541.0,Agurker,Cucumbers,3310702010,cucumber_pickle,Cucumbers,Cucumbers,Cucumbers,1,,,
dk,542.0,Salat (drivhus),Lettuce (greenhouse),3350000000,greenhouse_foil_film,Lettuce (greenhouse),Lettuce (greenhouse),Lettuce (greenhouse),1,,,
dk,543.0,"Grøntsager, andre (drivhus)",Vegetables other (greenhouse),3350000000,greenhouse_foil_film,"Vegetables, other (greenhouse)","Vegetables, other (greenhouse)","Vegetables, other (greenhouse)",1,,,
dk,544.0,Snitblomster og snitgrønt,Cut flowers and foliage,3310800000,flowers_ornamental_plants,Cut flowers and cut greens,Cut flowers and cut foliage,Cut flowers and cut green,1,,,
dk,545.0,Potteplanter,Houseplants,3310800000,flowers_ornamental_plants,Potted plants,Houseplants,Potted plants,1,,,
dk,547.0,Planteskolekulturer (stauder og vedpl.),Nursery crops Perennial plants and woody plants.,3330700000,nurseries_nursery,Nursery cultures (perennials and woody plants),Nursery-grown plants (perennials and woody plants),Plant-school cultures (students and app.),0,1,,
dk,548.0,Småplanter (en-årige),Seedlings annuals,3311000000,seed_seedlings,Seedlings (annuals),Seedlings (annuals),Small plants (one-year-old),0,1,,
dk,549.0,Lukket system 1 (en-årige),Closed system 1 (annual),3310000000,arable_crops,Closed system 1 (one-year),Closed system 1 (first-year students),Closed system 1 (one-year-old),1,,,
dk,550.0,Lukket system 2 (stauder og vedpl.),Closed system 2 (perennials and woody plants),3330000000,permanent_crops_perennial,Closed system 2 (perennials and wood),Closed system 2 (perennials and woody plants),Closed system 2 (staudes and attachments),1,,,
dk,551.0,Moskusgræskar,Pumpkins,3310702040,pumpkin_squash_gourd,Musk gourd,Butternut squash,Gherkins,0,3,Specific pumpkins,1
dk,552.0,Mandelgræskar,Garden pumpkin,3310702040,pumpkin_squash_gourd,Almond pumpkin,Butternut squash,Mulberries (black and white),0,3,Specific pumpkins,1
dk,553.0,Centnergræskar,Giant pumpkin,3310702040,pumpkin_squash_gourd,Centner pumpkin,Hundred-pound pumpkin,Turmeric/curcuma,0,3,Specific pumpkins,1
dk,559.0,Unknown,unknown,3390000000,not_known_and_other,Unknown,Unknown,Unknown,1,,,
dk,560.0,Containerplads 1 (frugtbuske),Container space 1 (fruit bush),3330100000,orchards_fruits,Container space 1 (fruit bushes),Container Area 1 (fruit bushes),Container space 1 (fruit shrubs),1,,,
dk,561.0,Containerplads 2 (en-årige),Container space 2 (annual),3310000000,arable_crops,Container space 2 (one-year-olds),Container Area 2 (first-year students),Container space 2 (one-year-old),1,,,
dk,562.0,Containerplads 3 (stauder og vedpl.),Container Space 3 (perennials and shrubs),3330000000,permanent_crops_perennial,Container space 3 (perennials and firewood),Container Area 3 (perennials and woody plants),Container space 3 (sauder og vedpl.),0,1,,
dk,563.0,"Svampe, champignon",Mushrooms champignon,3349900000,other_mushrooms,"Mushrooms, mushrooms","Mushrooms, button mushrooms","Mushrooms, mushrooms",1,,,
