nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
sk,10181.0,Reďkev siata olejná (iná ako na priamy konzum),Oilseed radish (other than for direct human consumption),3310715040,radish,Oil-seeded radish (other than for direct consumption),Oilseed radish (other than for direct consumption),Radishes (other than for direct consumption),0,1,,
sk,10182.0,Reďkev siata pravá (reďkovka),Radish sown (radish),3310715040,radish,Sown radish (radish),Radish (radish),Parsley roots/Hamburg roots parsley,0,1,,
sk,10183.0,Reďkev siata čierna,Black seed radish,3310715040,radish,Radish sown black,Black radish,Black radish,1,,,
sk,10184.0,Reďkovka,Radish,3310715040,radish,Radish,Radish,Radishes,1,,,
sk,10185.0,Ringlota,Greengage plums,3330113000,plums,Ringlot,Ringlota,Ringlot,0,2,The greengages cultivars of Middle Eastern Plum,1
sk,10186.0,Rumanček kamilkový,Chamomile,3310612130,chamomile,Chamomile,Chamomile,Chamomile,1,,,
sk,10187.0,Ruža jabĺčková,Apple rose,3310837000,roses,Rose apple,Apple rose,Rose,1,,,
sk,10188.0,Ríbezľa,Currants,3330206000,ribes,Currants,Currant,"Currants (black, red and white)",1,,,
sk,10189.0,Sida obojpohlavná,Sida hermaphrodita,3310617020,sida_virginia_mallow,Sida bisexual,Hermaphroditic Sida,Two - Sexed Sid,0,3,Sida hermaphrodita,1
sk,10190.0,Skorocel kopijovitý,Ribwort plantain,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,Spearmint,Spear-leaved plantain,Spice-billed plantain,0,1,,
sk,10191.0,Slez kŕmny,Chinese Mallow (fodder crop),3310828000,malva,Mallow forage,Slez feed,Fodder,0,3,Fodder Mallow,1
sk,10192.0,Slivka domáca,Domestic plum,3330113000,plums,Homemade plum,Domestic plum,Litchis/lychees,0,1,,
sk,10193.0,Slivka čerešňoplodá (myrobalán),Cherry plum (myrobalan),3330113000,plums,Cherry plum (myrobalan),Cherry plum (myrobalán),Prickly pear (cactus fruit),0,1,,
sk,10194.0,Slnečnica hľuznatá,Jerusalem artichoke,3310705000,topinambur_jerusalem_artichoke,Sunflower tuberous,Sunflower tuberous,Sweet peppers/bell peppers,0,1,,
sk,10195.0,Slnečnica ročná,Annual sunflower,3310604020,sunflower,Annual sunflower,Annual sunflower,Sunflower,1,,,
sk,10196.0,Slnečnica ročná s podsevom,Annual sunflower with underseeding,3310604020,sunflower,Annual sunflower with underseeding,Annual sunflower with undersowing,Sunflower with sole,1,,,
sk,10197.0,Strukovinovo-obilná miešanka,Legume-cereal mixer,3310200000,legumes,Legume-cereal mixer,Legume-grain mixture,Legume-boil mixer,0,1,,
sk,10198.0,Strukovinovo-olejná miešanka,Legume-oil mixer,3310200000,legumes,Legume-oil mixer,Legume-oil mixture,Legume-oil mixer,1,,,
sk,10199.0,Sója fazuľová,Soy beans,3310201030,soy_soybeans,Soy bean,Soybean,Soyabeans,1,,,
sk,10200.0,Tabak Virginia,Tobacco Virginia,3310601000,tobacco,Virginia tobacco,Virginia Tobacco,Virginia tobacco,1,,,
sk,10201.0,Tekvica,Pumpkin,3310702040,pumpkin_squash_gourd,Pumpkin,Pumpkin,Pumpkins,1,,,
sk,10202.0,Tekvica hokkaido,Hokkaido pumpkin,3310702040,pumpkin_squash_gourd,Hokkaido pumpkin,Hokkaido pumpkin,Hokkaido pumpkin,1,,,
sk,10203.0,Tekvica obrovská (pre produkciu na priamy konzum),Giant pumpkin (for production for direct consumption),3310702040,pumpkin_squash_gourd,Giant pumpkin (for production for direct consumption),Giant pumpkin (for direct consumption),Pumpkins (for direct consumption production),1,,,
sk,10204.0,Tekvica obrovská (pre produkciu semien na konzum a lisovanie),Giant pumpkin (for seed production for consumption and pressing),3310702040,pumpkin_squash_gourd,Giant pumpkin (for the production of seeds for consumption and pressing),Giant pumpkin (for seed production for consumption and pressing),Pumpkins (for the production of seeds for consumption and pressing),1,,,
sk,10205.0,Tekvica obyčajná (pre produkciu na priamy konzum),Pumpkin (for production for direct consumption),3310702040,pumpkin_squash_gourd,Pumpkin (for production for direct consumption),Common pumpkin (for direct consumption),Pumpkins (direct consumption production),1,,,
sk,10206.0,Tekvica obyčajná (pre produkciu semien na konzum a lisovanie),Pumpkin (for seed production for consumption and pressing),3310702040,pumpkin_squash_gourd,Pumpkin (for the production of seeds for consumption and pressing),Common pumpkin (for seed production for consumption and pressing),Pumpkins (for the production of seeds for consumption and pressing),1,,,
sk,10207.0,Teplomilné a suchomilné trvalé trávne porasty (typ A),Thermophilic and drought-tolerant permanent grassland (type A),3320100000,permanent_grassland,Heat-loving and drought-loving permanent grasslands (type A),Thermophilic and xerophilic permanent grasslands (type A),heat-loving and dry permanent grasslands (type a),1,,,
sk,10208.0,Topoľ biely,White poplar,3360700000,populus,White poplar,White poplar,White poplar,1,,,
sk,10209.0,Topoľ chlpatoplodý,Western balsam poplar,3360700000,populus,Poplar hairy fruit,Hairy poplar,Crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crested wood-crest,0,1,,
sk,10210.0,Topoľ kanadský robusta,Canadian poplar,3360700000,populus,Canadian robusta poplar,Canadian poplar robusta,Canadian robust poplar,1,,,
sk,10211.0,Topoľ maximowiczov,Populus maximowiczii,3360700000,populus,Poplar Maximowicz,Maximowicz poplar,Topoľ maximawiczov,0,1,,
sk,10212.0,Topoľ osikový,Aspen poplar,3360200000,aspen,Aspen poplar,Aspen poplar,"Cetaceans, pheasants and pheasants",0,1,,
sk,10213.0,Topoľ robusta,Populus robusta,3360700000,populus,Robusta poplar,Robust poplar,Robusta poplar,1,,,
sk,10214.0,Topoľ simonov,Simon's poplar,3360700000,populus,Simon's poplar,Simon's poplar,Simon poplar,1,,,
sk,10215.0,Topoľ čierny,Black poplar,3360700000,populus,Black poplar,Black poplar,Black poplar,1,,,
sk,10216.0,Tritikale,Triticale,3310108000,triticale,Triticale,Triticale,Triticale,1,,,
sk,10217.0,Trvalý trávny porast,Permanent grassland,3320100000,permanent_grassland,Permanent grassland,Permanent grassland,permanent grassland,1,,,
sk,10218.0,Trávy a iné rastlinné krmivá,Grasses and other vegetable fodder,3320000000,grassland_grass,Grasses and other plant foods,Grasses and other plant feeds,Grass and other herbaceous forage,1,,,
sk,10219.0,Trávy alebo iné bylinné krmoviny,Grasses or other herbaceous fodder,3320000000,grassland_grass,Grasses or other herbaceous fodder,Grasses or other herbaceous forage,Grass or other herbal forage,1,,,
sk,10220.0,Uhorka nakladačka,Cucumber loader,3310702010,cucumber_pickle,Cucumber loader,Pickled cucumber,Azaroles/Mediterranean medlars,0,1,,
sk,10221.0,Uhorka šalátová,Cucumber salad,3310702010,cucumber_pickle,Cucumber salad,Salad cucumber,Cucumber,1,,,
sk,10222.0,Unknown,unknown,3390000000,not_known_and_other,Unknown,Unknown,unknown,1,,,
sk,10223.0,Viacročná miešanka bez tráv,Perennial mix without grasses,3330000000,permanent_crops_perennial,Perennial mix without grasses,Perennial mixture without grasses,Multi-annual mixer without grass,1,,,
sk,10224.0,Vika huňatá,Hairy vetch,3310202050,vetches,Bushy vetch,Thick vika,Red-billed vetch,0,1,,
sk,10225.0,Vika panónska,vetches Pannonian,3310202050,vetches,Pannonian vetch,Pannonian Vika,Pannonian vetch,0,1,,
sk,10226.0,Vika siata,Common vetch,3310202050,vetches,Sown vetch,Vika siata,"Sichuan pepper (Anise pepper, Japan pepper)",0,1,,
sk,10227.0,Vinohrady,Vineyard,3330600000,vineyards_wine_vine_rebland_grapes,Vineyards,Vineyards,Vines,1,,,
sk,10228.0,Vičenec vikolistý,Onobrychis viciifolia,3310202060,onobrychis_sainfoins,Vičenec,Vikolistý vičenec,Vicolor's viper,0,3,Onobrychis viciaefolia,1
sk,10229.0,Višňa,Cherry,3330104000,cherry_cherries,Cherry tree,Cherry,sour cherries,1,,,
sk,10230.0,Vlhkomilné porasty nižších polôh (typ D),Moisture-loving vegetation of lower positions (type D),3320000000,grassland_grass,Moisture-loving vegetation of lower elevations (type D),Moisture-loving vegetation of lower elevations (type D),wetlands of lower positions (type d),0,1,,
sk,10231.0,"Vlhkomilné porasty vyšších polôh, slatinné a bezkolencové lúky (typ F)","Moor grasslands of higher altitudes, marshy and kneeless meadows (type F)",3320100000,permanent_grassland,"Moisture-loving vegetation at higher altitudes, fens and sedge meadows (type F)","Moisture-loving vegetation of higher altitudes, marshy and sedge-free meadows (type F)","wetlands of higher positions, salty and kneeless meadows (type f)",1,,,
sk,10232.0,Vysokohorské trávne porasty (typ G),Alpine grasslands (type G),3320100000,permanent_grassland,High mountain grasslands (type G),Alpine grasslands (type G),High-mountain grassland (type g),1,,,
sk,10233.0,Vŕba biela,White willow,3360800000,willows_osiers,White willow,White willow,White leech,0,1,,
sk,10234.0,Vŕba košikárska,Basket willow,3360800000,willows_osiers,Basket willow,Basket willow,Košice's willow,0,1,,
sk,10235.0,Vŕba lykovcovitá,Willow,3360800000,willows_osiers,Willow bulbous,Willow,Crested willows,0,1,,
sk,10236.0,Vŕba rakytová,goat willow,3360800000,willows_osiers,Buckthorn willow,Willow,Greater forkbeard,0,1,,
sk,10237.0,Zalesnená orná pôda,Wooded arable land,3360000000,tree_wood_forest,Wooded arable land,Forested arable land,Wooded arable land,1,,,
sk,10238.0,Zatrávnená orná pôda (neprojektové opatrenia),Grassed arable land (non-project measures),3320200000,temporary_grassland,Grassed arable land (non-project measures),Grassland (non-project measures),Grassland (non-project measures),1,,,
sk,10239.0,Zelenina a iné záhradné plodiny pod sklom alebo fóliou,Vegetables and other horticultural crops under glass or foil,3350000000,greenhouse_foil_film,Vegetables and other garden crops under glass or foil,Vegetables and other garden crops under glass or plastic sheeting,Vegetables and other garden crops under glass or foil,1,,,
sk,10240.0,Zelenina a iné záhradné plodiny voľne pestované,Vegetables and other horticultural crops,3310700000,fresh_vegetables,Vegetables and other garden crops grown freely,Vegetables and other garden crops grown in the open,Vegetables and other wild garden crops,1,,,
sk,10241.0,Zeler,Celery,3310711000,celery,Celery,Celery,Celery,1,,,
sk,10242.0,Zeler voňavý buľvový,Celeriac,3310711010,celeriac,Fragrant bulbous celery,"Celery, fragrant bulb",Celery,0,1,,
sk,10243.0,Zeler voňavý stonkový,Celery fragrant stalk,3310711000,celery,Fragrant stalk celery,"Celery, fragrant stalk",Celery,1,,,
sk,10244.0,Zemiaky,Potatoes,3310300000,potatoes,Potatoes,Potatoes,Potatoes,1,,,
sk,10245.0,Zemiaky konzumné,Potatoes for consumption,3310300000,potatoes,Edible potatoes,Potatoes for consumption,Ware potatoes,1,,,
sk,10246.0,Zemiaky konzumné (neskoré),Potatoes for consumption (late),3310300000,potatoes,Table potatoes (late),Potatoes for consumption (late),Ware potatoes (Late),1,,,
sk,10247.0,Zemiaky konzumné (neskoré) s podsevom,Potatoes for consumption (late) with undersowing,3310300000,potatoes,Table potatoes (late) with sub-sowing,Potatoes for consumption (late) with undersowing,Ware potatoes (Late) with pods,1,,,
sk,10248.0,Zemiaky konzumné (skoré),Potatoes for consumption (early),3310300000,potatoes,Table potatoes (early),Potatoes for consumption (early),Ware potatoes (early),1,,,
sk,10249.0,Zemiaky konzumné (skoré) s podsevom,Potatoes for consumption (early) with underseeding,3310300000,potatoes,Potatoes for consumption (early) with underseeding,Potatoes for consumption (early) with undersowing,Ware potatoes (early) with pods,1,,,
sk,10250.0,Zemiaky sadbové,Seedling potatoes,3310300000,potatoes,Seed potatoes,Seed potatoes,Cassava roots/manioc,0,1,,
sk,10251.0,Zemiaky sadbové s podsevom,Seed potatoes with underseeding,3310300000,potatoes,Seed potatoes with underseeding,Seed potatoes with under-sowing,Cassava roots/manioc,0,1,,
sk,10252.0,Zemolez,Honeysuckle,3330805000,honeysuckle,Earthling,Zemolez,zemolez,0,3,Honeysuckle,1
sk,10253.0,Zemolez kamčatský,Kamchatka honeysuckle,3330805000,honeysuckle,Earthworm of Kamchatka,Kamchatka honeysuckle,Kamchatian tree-billed pearly mussel,0,3,Honeysuckle,1
sk,10254.0,Zmiešaná plodina,Mixed crop,3310000000,arable_crops,Mixed crop,Mixed crop,Mixed crop,1,,,
sk,10255.0,Zmiešaná zelenina,Mixed vegetables,3310700000,fresh_vegetables,Mixed vegetables,Mixed vegetables,Mixed vegetables,1,,,
sk,10256.0,Zmiešaný krajinotvorný sad,Mixed landscape orchards,3330100000,orchards_fruits,Mixed landscape garden,Mixed landscape garden,mixed landscape orchard,1,,,
sk,10257.0,Čakanka obyčajná,Common chicory,3310717010,chicory_chicories,Common chicory,Common chicory,Escaroles/broad-leaved endives,1,,,
sk,10258.0,Čerešňa vtáčia,Bird cherry,3330104000,cherry_cherries,Bird cherry,Bird cherry,Cresses and other sprouts and shoots,0,1,,
sk,10259.0,Černica,Blackberry,3330202010,blackberry,Blackberry,Blackberry,Blackberries,1,,,
sk,10260.0,Čučoriedka,Blueberry,3330204010,blueberry,Blueberry,Blueberry,Blueberries,1,,,
sk,10261.0,Čučoriedka (Brusnica chocholíkatá),Blueberry (Cranberry),3330204000,vaccinium,Cranberry,Blueberry (Vaccinium corymbosum),Blueberries (Bilberries),0,1,,
sk,10262.0,Ďatelina alexandrijská,Alexandrian clover,3310202030,clover,Clover of Alexandria,Alexandrian clover,Alexadrin woodpecker,0,1,,
sk,10263.0,Ďatelina egyptská (alexandrijská),Egyptian (Alexandrian) clover,3310202030,clover,Egyptian (Alexandrian) clover,Egyptian clover (Alexandrian),Egyptian clover (Alexandrian),1,,,
sk,10264.0,Ďatelina hybridná,Hybrid clover,3310202030,clover,Hybrid clover,Hybrid clover,Hybrid clover,1,,,
sk,10265.0,Ďatelina lúčna,Meadow clover,3310202030,clover,Meadow clover,Meadow clover,Red clover,1,,,
sk,10266.0,Ďatelina perzská,Persian clover,3310202030,clover,Persian clover,Persian clover,Persian clover,1,,,
sk,10267.0,Ďatelina plazivá,Creeping clover,3310202030,clover,Creeping clover,Creeping clover,Red clover,0,1,,
sk,10268.0,Ďatelina purpurová,Purple clover,3310202030,clover,Purple clover,Purple clover,Purple clover,1,,,
sk,10269.0,Ľan siaty olejný,Oilseed flax,3310607000,flax_linseed,Sown oil flax,Flaxseed oil,OILSEEDS AND OILFRUITS,0,1,,
sk,10270.0,Ľan siaty priadny,Flax mesh,3310607000,flax_linseed,Flax sown fine,Flax,Gold of pleasure,0,1,,
sk,10271.0,Ľubovník bodkovaný,St. John's wort,3310612340,st_johns_wort,St. John's wort,St. John's Wort,St John' s wort,1,,,
sk,10272.0,Ľuľok baklažánový (baklažán),Eggplant (eggplant),3310712000,aubergine_eggplant,Luľok aubergine (eggplant),Eggplant (aubergine),Aubergines (eggplants),1,,,
sk,10273.0,Šalvia,Sage,3310703040,sage_chia,Sage,Sage,Sage,1,,,
sk,10274.0,Šalvia lekárska,Sage,3310703040,sage_chia,Medicinal sage,Sage,Sage,1,,,
sk,10275.0,Šalát,Lettuce,3310717000,salads_lettuce_leaf_vegetables,Salad,Salad,Lettuce,1,,,
sk,10276.0,Šalát siaty,Lettuce salad,3310717000,salads_lettuce_leaf_vegetables,Sown salad,Lettuce,Lettuce,1,,,
sk,10277.0,Škôlky s drevnatými rastlinami,Nurseries with woody plants,3330700000,nurseries_nursery,Nurseries with woody plants,Nurseries with woody plants,nurseries with woody plants,1,,,
sk,10278.0,Šošovica jedlá,Edible lentils,3310201070,lentils,Lentils,Edible lentil,Lentils,1,,,
sk,10279.0,Špargľa,Asparagus,3310706000,asparagus,Asparagus,Asparagus,Asparagus,1,,,
sk,10280.0,Špenát,Spinach,3310717070,spinach,Spinach,Spinach,Spinach,1,,,
sk,10281.0,Špenát siaty,Spinach seeds,3310717070,spinach,Sown spinach,Spinach,Spinach,1,,,
sk,10282.0,Štiavec,Sorrel,3310717060,sorrel,Štiavec,Štiavec,"Pacific salmon (Salmo trutta, Oncorhynchus keta, Oncorhynchus keta, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch, Oncorhynchus kisutch and Oncorhynchus kisutch)",0,3,Sorrel,1
sk,,,,3390000000,not_known_and_other,,,,,,,
